final_id,text,logprobs_forward,logprobs_backward,step
28,C1(c2(C3(C(NCC4(C5CCNCC5)CCNCC4)=O)(C4CCCCC4)=CCCCC3)cscn2)(C2CCNC2)CCNCC1,-6.0859375,-1.38671875,9
28,C1(c2(C3(C(NCC4(C5CCNCC5)CCNCC4)=O)=CCCCC3)cscn2)(C2CCNC2)CCNCC1,-2.69140625,-1.38671875,8
28,C1(c2(C3(C(NCC4CCNCC4)=O)=CCCCC3)cscn2)(C2CCNC2)CCNCC1,-2.623046875,-1.0986328125,7
28,C1(c2(C3(CNC=O)=CCCCC3)cscn2)(C2CCNC2)CCNCC1,-3.82421875,-0.693359375,5
28,C1(c2(C3=CCCCC3)cscn2)(C2CCNC2)CCNCC1,-3.93359375,-0.693359375,4
28,C1(c2(C3=CCCCC3)cscn2)CCNCC1,-3.591796875,-0.693359375,3
28,C1(c2cscn2)CCNCC1,-7.125,-0.693359375,2
28,C1(c2scc(C3(C(NCC4(C5(N6CCNCC6)CCNCC5)CCNCC4)=O)(C4CCCCC4)=CCCCC3)n2)(C2CCNC2)CCNCC1,-3.5537109375,-4.5,18
28,C1(c2scc(C3(C4CCCCC4)=CCC(C(NCC4(C5(N6CCNCC6)CCNCC5)CCNCC4)=O)CC3)n2)(C2CCNC2)CCNCC1,-4.197265625,-7.447265625,21
28,C1(c2scc(C3(C4CCCCC4)=CCC(C(NCC4(C5CCN(N6CCNCC6)CC5)CCNCC4)=O)CC3)n2)(C2CCNC2)CCNCC1,-1.1376953125,-2.638671875,22
28,C1(c2scc(C3(C4CCCCC4)=CCC(C(NCC4(C5CCN(N6CCNCC6)CC5)CCNCC4)=O)CC3)n2)CCN(C2CCNC2)CC1,-0.7529296875,-2.708984375,23
28,C1(c2scc(C3(C4CCCCC4)=CCC(C(NCC4CCN(C5CCN(N6CCNCC6)CC5)CC4)=O)CC3)n2)CCN(C2CCNC2)CC1,-0.1400146484375,-2.7734375,24
28,C1(c2scc(C3=CC(C4CCCCC4)C(C(NCC4CCN(C5CCN(N6CCNCC6)CC5)CC4)=O)CC3)n2)CCN(C2CCNC2)CC1,0.0,0.0,25
28,C1CCNCC1,-1.5859375,-0.693359375,1
29,c1c(-c2(C3(C4(N5(C(NC=O)c6(C7CCNCC7)ccc[nH+]c6)CCNCC5)=CNC=CC4)CCNCC3)ccc[nH+]c2)(C(=O)NO)c[nH+]cc1,-2.171875,-1.609375,12
29,c1c(-c2(C3(C4(N5(C(NC=O)c6ccc[nH+]c6)CCNCC5)=CNC=CC4)CCNCC3)ccc[nH+]c2)(C(=O)NO)c[nH+]cc1,-11.705078125,-4.6826171875,11
29,c1c(-c2(C3(C4(N5(CNC=O)CCNCC5)=CNC=CC4)CCNCC3)ccc[nH+]c2)(C(=O)NO)c[nH+]cc1,-3.326171875,-0.693359375,7
29,c1c(-c2(C3(C4(N5CCNCC5)=CNC=CC4)CCNCC3)ccc[nH+]c2)(C(=O)NO)c[nH+]cc1,-2.625,-0.693359375,6
29,c1c(-c2(C3(C4=CNC=CC4)CCNCC3)ccc[nH+]c2)(C(=O)NO)c[nH+]cc1,-5.1328125,-0.693359375,5
29,c1c(-c2(C3CCCN(N4C=C(N5(C(NC=O)c6(C7CCNCC7)ccc[nH+]c6)CCNCC5)CC=C4)C3)ccc[nH+]c2)(C(=O)NO)c[nH+]cc1,-3.07763671875,-7.185546875,20
29,c1c(-c2(C3CCCN(N4C=C(N5(C(NC=O)c6ccc[n+](C7CCNCC7)c6)CCNCC5)CC=C4)C3)ccc[nH+]c2)(C(=O)NO)c[nH+]cc1,-1.7626953125,-2.564453125,21
29,c1c(-c2(C3CCCN(N4C=C(N5(CNC(=O)c6ccc[n+](C7CCNCC7)c6)CCNCC5)CC=C4)C3)ccc[nH+]c2)(C(=O)NO)c[nH+]cc1,-1.3974609375,-2.638671875,22
29,c1c(-c2(C3CCN(C4(N5(C(NC=O)c6(C7CCNCC7)ccc[nH+]c6)CCNCC5)=CNC=CC4)CC3)ccc[nH+]c2)(C(=O)NO)c[nH+]cc1,-8.3740234375,-5.34765625,15
29,c1c(-c2(C3CCN(N4C=C(N5(C(NC=O)c6(C7CCNCC7)ccc[nH+]c6)CCNCC5)CC=C4)CC3)ccc[nH+]c2)(C(=O)NO)c[nH+]cc1,-4.1689453125,-4.27734375,17
29,c1c(-c2(C3CCNCC3)ccc[nH+]c2)(C(=O)NO)c[nH+]cc1,-1.904296875,-0.693359375,4
29,c1c(-c2ccc[n+](C3CCCN(N4C=C(N5(CNC(=O)c6ccc[n+](C7CCNCC7)c6)CCNCC5)CC=C4)C3)c2)(C(=O)NO)c[nH+]cc1,-1.1025390625,-2.708984375,23
29,c1c(-c2ccc[nH+]c2)(C(=O)NO)c[nH+]cc1,-6.08203125,-0.693359375,3
29,c1c(-c2ccc[nH+]c2)c[nH+]cc1,-1.8564453125,-0.693359375,2
29,c1c(C(=O)NO)c[n+](-c2ccc[n+](C3CCCN(N4C=C(N5(CNC(=O)c6ccc[n+](C7CCNCC7)c6)CCNCC5)CC=C4)C3)c2)cc1,-0.66015625,-2.7734375,24
29,c1c(C(=O)NO)c[n+](-c2ccc[n+](C3CCCN(N4C=C(N5CCN(CNC(=O)c6ccc[n+](C7CCNCC7)c6)CC5)CC=C4)C3)c2)cc1,0.0,0.0,25
29,c1cc[nH+]cc1,-1.8583984375,-0.693359375,1
30,C1(C2CCNCC2)CCCCC1,-4.3623046875,-0.693359375,3
30,C1(c2(C=C)cccs2)CCC(C2(c3(C4(C(NC=O)N5(C6CCNCC6)CCNCC5)CCNCC4)ccc[nH+]c3)CCNCC2)CC1,-9.103515625,-7.6103515625,15
30,C1(c2(C=C)cccs2)CCC(C2(c3(C4(C(NC=O)N5CCN(C6CCNCC6)CC5)CCNCC4)ccc[nH+]c3)CCNCC2)CC1,-3.21484375,-2.197265625,16
30,C1(c2(C=C)cccs2)CCC(C2(c3(C4(C(NC=O)N5CCNCC5)CCNCC4)ccc[nH+]c3)CCNCC2)CC1,-2.974609375,-1.609375,11
30,C1(c2(C=C)cccs2)CCC(C2(c3(C4(CNC=O)CCNCC4)ccc[nH+]c3)CCNCC2)CC1,-3.734375,-1.609375,10
30,C1(c2(C=C)cccs2)CCC(C2(c3(C4CCNCC4)ccc[nH+]c3)CCNCC2)CC1,-8.69140625,-3.21875,9
30,C1(c2cccs2)CCC(C2(c3(C4CCNCC4)ccc[nH+]c3)CCNCC2)CC1,-6.9453125,-1.38671875,7
30,C1CCC(C2(c3(C4(C(NC=O)N5CCN(C6CCNCC6)CC5)CCNCC4)ccc[nH+]c3)CCNCC2)CC1c1(C=C)cccs1,-6.525634765625,-9.3828125,20
30,C1CCC(C2(c3(C4CCN(C(NC=O)N5CCN(C6CCNCC6)CC5)CC4)ccc[nH+]c3)CCNCC2)CC1c1(C=C)cccs1,-0.83740234375,-2.564453125,21
30,C1CCC(C2(c3(C4CCNCC4)ccc[nH+]c3)CCNCC2)CC1,-2.451171875,-1.38671875,6
30,C1CCC(C2(c3ccc[nH+]c3)CCNCC2)CC1,-2.404296875,-1.0986328125,5
30,C1CCC(C2CCN(c3(C4CCN(C(NC=O)N5CCN(C6CCNCC6)CC5)CC4)ccc[nH+]c3)CC2)CC1c1(C=C)cccs1,-0.24853515625,-2.638671875,22
30,C1CCC(C2CCN(c3(C4CCN(C(NC=O)N5CCN(C6CCNCC6)CC5)CC4)ccc[nH+]c3)CC2)CC1c1ccc(C=C)s1,-1.15625,-2.708984375,23
30,C1CCC(C2CCN(c3ccc[n+](C4CCN(C(NC=O)N5CCN(C6CCNCC6)CC5)CC4)c3)CC2)CC1c1ccc(C=C)s1,-0.6767578125,-2.7734375,24
30,C1CCC(C2CCN(c3ccc[n+](C4CCN(CNC(=O)N5CCN(C6CCNCC6)CC5)CC4)c3)CC2)CC1c1ccc(C=C)s1,0.0,0.0,25
30,C1CCC(C2CCNCC2)CC1,-3.576171875,-1.0986328125,4
30,C1CCCCC1,-2.712890625,-0.693359375,1
31,c1c(C(NC=O)c2(C(=C)C3(C4CCNCC4)CCNCC3)cscn2)(C2(C3(c4ccccc4)CCOCC3)CCNC2)c[nH+]cc1,-6.30078125,-1.38671875,11
31,c1c(C(NC=O)c2(C(=C)C3(C4CCNCC4)CCNCC3)cscn2)(C2(C3CCOC(c4ccccc4)C3)CCNC2)c[nH+]cc1,-3.28515625,-1.609375,12
31,c1c(C(NC=O)c2(C(=C)C3(C4CCNCC4)CCNCC3)cscn2)(C2(C3CCOCC3)CCNC2)c[nH+]cc1,-2.4609375,-1.38671875,10
31,c1c(C(NC=O)c2(C(=C)C3CCNCC3)cscn2)(C2(C3CCOCC3)CCNC2)c[nH+]cc1,-2.62890625,-1.0986328125,9
31,c1c(C(NC=O)c2(C=C)cscn2)(C2(C3CCOCC3)CCNC2)c[nH+]cc1,-4.71484375,-1.0986328125,8
31,c1c(C(NC=O)c2cscn2)(C2(C3CCOCC3)CCNC2)c[nH+]cc1,-7.37109375,-1.0986328125,7
31,c1c(C(NC=O)c2scc(C(=C)C3(C4CCNCC4)CCNCC3)n2)(C2(C3CCOC(c4ccccc4)C3)CCNC2)c[nH+]cc1,-11.5791015625,-11.927734375,18
31,c1c(C(NC=O)c2scc(C(=C)C3(C4CCNCC4)CCNCC3)n2)(C2CCC(C3CCOC(c4ccccc4)C3)N2)c[nH+]cc1,-1.928955078125,-5.048828125,21
31,c1c(C(NC=O)c2scc(C(=C)C3(C4CCNCC4)CCNCC3)n2)(C2CCNC2C2CCOC(c3ccccc3)C2)c[nH+]cc1,-1.91796875,-2.3984375,19
31,c1c(C(NC=O)c2scc(C(=C)C3CCN(C4CCNCC4)CC3)n2)(C2CCC(C3CCOC(c4ccccc4)C3)N2)c[nH+]cc1,-0.2340087890625,-2.638671875,22
31,c1c(C(NC=O)c2scc(C=CC3CCN(C4CCNCC4)CC3)n2)(C2CCC(C3CCOC(c4ccccc4)C3)N2)c[nH+]cc1,-1.0869140625,-2.708984375,23
31,c1c(C(NC=O)c2scc(C=CC3CCN(C4CCNCC4)CC3)n2)c[n+](C2CCC(C3CCOC(c4ccccc4)C3)N2)cc1,-0.68017578125,-2.7734375,24
31,c1c(CNC(=O)c2scc(C=CC3CCN(C4CCNCC4)CC3)n2)c[n+](C2CCC(C3CCOC(c4ccccc4)C3)N2)cc1,0.0,0.0,25
31,c1c(CNC=O)(C2(C3CCOCC3)CCNC2)c[nH+]cc1,-7.390625,-1.7919921875,6
31,c1c(CNC=O)(C2CCNC2)c[nH+]cc1,-4.03125,-0.693359375,4
31,c1c(CNC=O)c[nH+]cc1,-7.724609375,-0.693359375,3
31,c1cc[nH+]cc1,-1.9560546875,-0.693359375,1
32,C1(C(NC=O)N(C=O)C2(C(=O)NO)CCNCC2)(c2(C(NC=O)C3(C4CCCO4)=CCCCC3)ccc[nH+]c2)CCNCC1,-7.7998046875,-5.818359375,16
32,C1(C(NC=O)N(C=O)C2(C(=O)NO)CCNCC2)(c2(C(NC=O)C3(C4CCOC4)=CCCCC3)ccc[nH+]c2)CCNCC1,-11.6279296875,-6.21484375,13
32,C1(C(NC=O)N(C=O)C2(C(=O)NO)CCNCC2)(c2(C(NC=O)C3=CCC(C4CCCO4)CC3)ccc[nH+]c2)CCNCC1,-5.43115234375,-6.8984375,19
32,C1(C(NC=O)N(C=O)C2(C(=O)NO)CCNCC2)(c2(C(NC=O)C3=CCCCC3)ccc[nH+]c2)CCNCC1,-3.20703125,-1.0986328125,9
32,C1(C(NC=O)N(C=O)C2(C(=O)NO)CCNCC2)(c2(CNC=O)ccc[nH+]c2)CCNCC1,-6.265625,-1.0986328125,8
32,C1(C(NC=O)N(C=O)C2CCN(C(=O)NO)CC2)(c2(C(NC=O)C3=CCC(C4CCCO4)CC3)ccc[nH+]c2)CCNCC1,-0.83740234375,-2.484375,20
32,C1(C(NC=O)N(C=O)C2CCNCC2)(c2(CNC=O)ccc[nH+]c2)CCNCC1,-7.55078125,-2.197265625,7
32,C1(C(NC=O)N(C=O)C2CCNCC2)(c2ccc[nH+]c2)CCNCC1,-2.96484375,-0.693359375,5
32,C1(C(NC=O)N(C=O)C2CCNCC2)CCNCC1,-2.732421875,-0.693359375,4
32,C1(C(NC=O)NC(=O)C2CCN(C(=O)NO)CC2)(c2(C(NC=O)C3=CCC(C4CCCO4)CC3)ccc[nH+]c2)CCNCC1,-2.814453125,-2.564453125,21
32,C1(C(NC=O)NC=O)CCNCC1,-4.6953125,-0.693359375,3
32,C1(CNC=O)CCNCC1,-2.486328125,-0.693359375,2
32,C1(c2(C(NC=O)C3=CCC(C4CCCO4)CC3)ccc[nH+]c2)CCN(C(NC=O)NC(=O)C2CCN(C(=O)NO)CC2)CC1,-0.27099609375,-2.638671875,22
32,C1(c2(C(NC=O)C3=CCC(C4CCCO4)CC3)ccc[nH+]c2)CCN(CNC(=O)NC(=O)C2CCN(C(=O)NO)CC2)CC1,-1.076171875,-2.708984375,23
32,C1(c2ccc[n+](C(NC=O)C3=CCC(C4CCCO4)CC3)c2)CCN(CNC(=O)NC(=O)C2CCN(C(=O)NO)CC2)CC1,-0.7333984375,-2.7734375,24
32,C1(c2ccc[n+](CNC(=O)C3=CCC(C4CCCO4)CC3)c2)CCN(CNC(=O)NC(=O)C2CCN(C(=O)NO)CC2)CC1,0.0,0.0,25
32,C1CCNCC1,-1.576171875,-0.693359375,1
33,C(NC(=O)C(NCC1=CCC(N2(N3(c4ccc[n+](C5CCCNC5)c4)CCNCC3)CCNCC2)CC1)=O)C1CCN(C2CC=CCC2)CC1,-1.1064453125,-2.708984375,23
33,C(NC(=O)C(NCC1=CCC(N2(N3CCN(c4ccc[n+](C5CCCNC5)c4)CC3)CCNCC2)CC1)=O)C1CCN(C2CC=CCC2)CC1,-0.70703125,-2.7734375,24
33,C(NC(=O)C(NCC1=CCC(N2CCN(N3CCN(c4ccc[n+](C5CCCNC5)c4)CC3)CC2)CC1)=O)C1CCN(C2CC=CCC2)CC1,0.0,0.0,25
33,C(NC=O)(C(NCC1(N2(N3(c4(C5CCCNC5)ccc[nH+]c4)CCNCC3)CCNCC2)=CCCCC1)=O)C1(C2=CCCCC2)CCNCC1,-2.69140625,-1.9462890625,15
33,C(NC=O)(C(NCC1(N2(N3(c4(C5CCCNC5)ccc[nH+]c4)CCNCC3)CCNCC2)=CCCCC1)=O)C1(C2CC=CCC2)CCNCC1,-6.856201171875,-8.978515625,19
33,C(NC=O)(C(NCC1(N2(N3(c4(C5CCNCC5)ccc[nH+]c4)CCNCC3)CCNCC2)=CCCCC1)=O)C1(C2=CCCCC2)CCNCC1,-4.908203125,-3.892578125,14
33,C(NC=O)(C(NCC1(N2(N3(c4ccc[nH+]c4)CCNCC3)CCNCC2)=CCCCC1)=O)C1(C2=CCCCC2)CCNCC1,-13.376953125,-5.193359375,12
33,C(NC=O)(C(NCC1(N2(N3(c4ccc[nH+]c4)CCNCC3)CCNCC2)=CCCCC1)=O)C1CCNCC1,-3.091796875,-1.38671875,9
33,C(NC=O)(C(NCC1(N2(N3CCNCC3)CCNCC2)=CCCCC1)=O)C1CCNCC1,-5.59375,-2.4853515625,8
33,C(NC=O)(C(NCC1=CCC(N2(N3(c4(C5CCCNC5)ccc[nH+]c4)CCNCC3)CCNCC2)CC1)=O)C1(C2CC=CCC2)CCNCC1,-0.92138671875,-2.484375,20
33,C(NC=O)(C(NCC1=CCC(N2(N3(c4ccc[n+](C5CCCNC5)c4)CCNCC3)CCNCC2)CC1)=O)C1(C2CC=CCC2)CCNCC1,-3.251953125,-2.564453125,21
33,C(NC=O)(C(NCC1=CCC(N2(N3(c4ccc[n+](C5CCCNC5)c4)CCNCC3)CCNCC2)CC1)=O)C1CCN(C2CC=CCC2)CC1,-0.2415771484375,-2.638671875,22
33,C(NC=O)C(NC)=O,-4.203125,-0.693359375,3
33,C(NC=O)C(NCC1(N2(N3CCNCC3)CCNCC2)=CCCCC1)=O,-2.703125,-1.0986328125,6
33,C(NC=O)C(NCC1(N2CCNCC2)=CCCCC1)=O,-2.951171875,-0.693359375,5
33,C(NC=O)C(NCC1=CCCCC1)=O,-3.21484375,-0.693359375,4
33,C(NC=O)CNC=O,-2.509765625,0.0,2
33,CNC=O,-2.482421875,-0.693359375,1
34,C1(N2(C(NC=O)C3(C4(c5(N6CCNCC6)ccc[nH+]c5)CCNCC4)CCOCC3)CCNCC2)(c2(-c3cc[nH]n3)ccc[nH+]c2)=CCCCC1,-1.875,-2.302734375,18
34,C1(N2(C(NC=O)C3(C4(c5(N6CCNCC6)ccc[nH+]c5)CCNCC4)CCOCC3)CCNCC2)(c2(-c3cn[nH]c3)ccc[nH+]c2)=CCCCC1,-23.1943359375,-14.595703125,17
34,C1(N2(C(NC=O)C3(C4(c5(N6CCNCC6)ccc[nH+]c5)CCNCC4)CCOCC3)CCNCC2)(c2ccc[nH+]c2)=CCCCC1,-3.771484375,-1.0986328125,9
34,C1(N2(C(NC=O)C3(C4(c5(N6CCNCC6)ccc[nH+]c5)CCNCC4)CCOCC3)CCNCC2)=CCCCC1,-2.75,-1.0986328125,8
34,C1(N2(C(NC=O)C3(C4(c5ccc[nH+]c5)CCNCC4)CCOCC3)CCNCC2)=CCCCC1,-6.7734375,-2.197265625,7
34,C1(N2(C(NC=O)C3(C4CCNCC4)CCOCC3)CCNCC2)=CCCCC1,-2.46484375,-0.693359375,5
34,C1(N2(C(NC=O)C3CC(C4(c5(N6CCNCC6)ccc[nH+]c5)CCNCC4)OCC3)CCNCC2)(c2(-c3cc[nH]n3)ccc[nH+]c2)=CCCCC1,-2.486328125,-2.3984375,19
34,C1(N2(C(NC=O)C3CCOCC3)CCNCC2)=CCCCC1,-3.736328125,-0.693359375,4
34,C1(N2(CNC=O)CCNCC2)=CCCCC1,-3.185546875,-0.693359375,3
34,C1(N2CCNCC2)=CCCCC1,-1.705078125,-0.693359375,2
34,C1(c2(-c3cc[nH]n3)ccc[nH+]c2)=CCC(N2(C(NC=O)C3CC(C4(c5(N6CCNCC6)ccc[nH+]c5)CCNCC4)OCC3)CCNCC2)CC1,-0.8857421875,-2.484375,20
34,C1(c2(-c3cc[nH]n3)ccc[nH+]c2)=CCC(N2(C(NC=O)C3CC(C4CCN(c5(N6CCNCC6)ccc[nH+]c5)CC4)OCC3)CCNCC2)CC1,-0.3017578125,-2.564453125,21
34,C1(c2(-c3cc[nH]n3)ccc[nH+]c2)=CCC(N2(C(NC=O)C3CC(C4CCN(c5ccc[n+](N6CCNCC6)c5)CC4)OCC3)CCNCC2)CC1,-1.58203125,-2.638671875,22
34,C1(c2(-c3cc[nH]n3)ccc[nH+]c2)=CCC(N2CCN(C(NC=O)C3CC(C4CCN(c5ccc[n+](N6CCNCC6)c5)CC4)OCC3)CC2)CC1,-1.03125,-2.708984375,23
34,C1(c2ccc[n+](-c3cc[nH]n3)c2)=CCC(N2CCN(C(NC=O)C3CC(C4CCN(c5ccc[n+](N6CCNCC6)c5)CC4)OCC3)CC2)CC1,-0.841796875,-2.7734375,24
34,C1(c2ccc[n+](-c3cc[nH]n3)c2)=CCC(N2CCN(CNC(=O)C3CC(C4CCN(c5ccc[n+](N6CCNCC6)c5)CC4)OCC3)CC2)CC1,0.0,0.0,25
34,C1=CCCCC1,-2.583984375,-0.693359375,1
35,c1c(C2(C(NC=O)C3(C4(C(NC=O)c5ccc[nH+]c5)=CCCCC4)CCCCC3)CCNCC2)(C2(N3CCNCC3)=CCCCC2)c[nH+]cc1,-10.20703125,-11.234375,17
35,c1c(C2(C(NC=O)C3(C4(C(NC=O)c5ccc[nH+]c5)=CCCCC4)CCCCC3)CCNCC2)(C2=CCCCC2)c[nH+]cc1,-3.107421875,-1.609375,11
35,c1c(C2(C(NC=O)C3(C4(CNC=O)=CCCCC4)CCCCC3)CCNCC2)(C2=CCCCC2)c[nH+]cc1,-3.83203125,-1.609375,10
35,c1c(C2(C(NC=O)C3(C4=CCCCC4)CCCCC3)CCNCC2)(C2=CCCCC2)c[nH+]cc1,-6.98046875,-2.99609375,9
35,c1c(C2(C(NC=O)C3CCCCC3)CCNCC2)(C2=CCCCC2)c[nH+]cc1,-4.00390625,-1.38671875,7
35,c1c(C2(C(NC=O)C3CCCCC3C3(C(NC=O)c4ccc[nH+]c4)=CCCCC3)CCNCC2)(C2(N3CCNCC3)=CCCCC2)c[nH+]cc1,-3.935546875,-4.701171875,19
35,c1c(C2(CNC(=O)C3CCCCC3C3(C(NC=O)c4ccc[nH+]c4)=CCCCC3)CCNCC2)(C2(N3CCNCC3)=CCCCC2)c[nH+]cc1,-3.783203125,-2.484375,20
35,c1c(C2(CNC(=O)C3CCCCC3C3(C(NC=O)c4ccc[nH+]c4)=CCCCC3)CCNCC2)(C2=CCC(N3CCNCC3)CC2)c[nH+]cc1,-1.1396484375,-2.564453125,21
35,c1c(C2(CNC=O)CCNCC2)(C2=CCCCC2)c[nH+]cc1,-3.42578125,-1.38671875,6
35,c1c(C2(CNC=O)CCNCC2)c[nH+]cc1,-9.689453125,-2.4853515625,5
35,c1c(C2CCN(CNC(=O)C3CCCCC3C3(C(NC=O)c4ccc[nH+]c4)=CCCCC3)CC2)(C2=CCC(N3CCNCC3)CC2)c[nH+]cc1,-0.84228515625,-2.638671875,22
35,c1c(C2CCN(CNC(=O)C3CCCCC3C3=CCC(C(NC=O)c4ccc[nH+]c4)CC3)CC2)(C2=CCC(N3CCNCC3)CC2)c[nH+]cc1,-0.1995849609375,-2.708984375,23
35,c1c(C2CCN(CNC(=O)C3CCCCC3C3=CCC(CNC(=O)c4ccc[nH+]c4)CC3)CC2)(C2=CCC(N3CCNCC3)CC2)c[nH+]cc1,-0.87841796875,-2.7734375,24
35,c1c(C2CCN(CNC(=O)C3CCCCC3C3=CCC(CNC(=O)c4ccc[nH+]c4)CC3)CC2)c[n+](C2=CCC(N3CCNCC3)CC2)cc1,0.0,0.0,25
35,c1c(C2CCNCC2)c[nH+]cc1,-1.5703125,-0.693359375,2
35,c1cc[nH+]cc1,-1.9560546875,-0.693359375,1
36,c1c(-c2(C3(N4(C(NC=O)C5=CCCCC5)CCNCC4)=CCCCC3)ccc[nH+]c2)(C2(C3C(C4CCNCC4)CCNC3)CCNCC2)c[nH+]cc1,-17.50244140625,-17.5048828125,19
36,c1c(-c2(C3(N4(C(NC=O)C5=CCCCC5)CCNCC4)=CCCCC3)ccc[nH+]c2)(C2(C3CCCNC3)CCNCC2)c[nH+]cc1,-3.458984375,-1.38671875,10
36,c1c(-c2(C3(N4(C(NC=O)C5=CCCCC5)CCNCC4)=CCCCC3)ccc[nH+]c2)(C2CCN(C3C(C4CCNCC4)CCNC3)CC2)c[nH+]cc1,-0.884765625,-2.484375,20
36,c1c(-c2(C3(N4(CNC=O)CCNCC4)=CCCCC3)ccc[nH+]c2)(C2(C3CCCNC3)CCNCC2)c[nH+]cc1,-3.7890625,-1.0986328125,9
36,c1c(-c2(C3(N4CCNCC4)=CCCCC3)ccc[nH+]c2)(C2(C3CCCNC3)CCNCC2)c[nH+]cc1,-4.546875,-1.0986328125,8
36,c1c(-c2(C3(N4CCNCC4)=CCCCC3)ccc[nH+]c2)(C2(C3CCNCC3)CCNCC2)c[nH+]cc1,-3.46484375,-1.0986328125,7
36,c1c(-c2(C3=CCCCC3)ccc[nH+]c2)(C2(C3CCNCC3)CCNCC2)c[nH+]cc1,-8.771484375,-2.197265625,6
36,c1c(-c2ccc[nH+]c2)(C2(C3CCNCC3)CCNCC2)c[nH+]cc1,-2.54296875,-0.693359375,4
36,c1c(-c2ccc[nH+]c2)(C2CCNCC2)c[nH+]cc1,-2.482421875,-0.693359375,3
36,c1c(-c2ccc[nH+]c2)c[nH+]cc1,-2.072265625,-0.693359375,2
36,c1c(C2CCN(C3C(C4CCNCC4)CCNC3)CC2)c[n+](-c2(C3(N4(C(NC=O)C5=CCCCC5)CCNCC4)=CCCCC3)ccc[nH+]c2)cc1,-3.03515625,-2.564453125,21
36,c1c(C2CCN(C3C(C4CCNCC4)CCNC3)CC2)c[n+](-c2(C3(N4CCN(C(NC=O)C5=CCCCC5)CC4)=CCCCC3)ccc[nH+]c2)cc1,-2.921875,-2.638671875,22
36,c1c(C2CCN(C3C(C4CCNCC4)CCNC3)CC2)c[n+](-c2(C3=CC(N4CCN(C(NC=O)C5=CCCCC5)CC4)CCC3)ccc[nH+]c2)cc1,-2.724609375,-2.708984375,23
36,c1c(C2CCN(C3C(C4CCNCC4)CCNC3)CC2)c[n+](-c2ccc[n+](C3=CC(N4CCN(C(NC=O)C5=CCCCC5)CC4)CCC3)c2)cc1,-0.634765625,-2.7734375,24
36,c1c(C2CCN(C3C(C4CCNCC4)CCNC3)CC2)c[n+](-c2ccc[n+](C3=CC(N4CCN(CNC(=O)C5=CCCCC5)CC4)CCC3)c2)cc1,0.0,0.0,25
36,c1cc[nH+]cc1,-2.07421875,-0.693359375,1
37,C(=C)(C1(C2(C3=CCCCC3)CCNC2)CCNCC1)c1(C(NC=O)C2(C(NC=O)N3CCNCC3)CCNCC2)ccc[nH+]c1,-5.78125,-2.197265625,10
37,C(=C)(C1(C2(C3=CCCCC3)CCNC2)CCNCC1)c1(C(NC=O)C2(CNC=O)CCNCC2)ccc[nH+]c1,-3.783203125,-0.693359375,8
37,C(=C)(C1(C2(C3=CCCCC3)CCNC2)CCNCC1)c1(C(NC=O)C2CCNCC2)ccc[nH+]c1,-3.83984375,-0.693359375,7
37,C(=C)(C1(C2CCNC2)CCNCC1)c1(C(NC=O)C2CCNCC2)ccc[nH+]c1,-2.41796875,-0.693359375,6
37,C(=C)(C1(C2CCNC2)CCNCC1)c1(CNC=O)ccc[nH+]c1,-4.1328125,-0.693359375,5
37,C(=C)(C1(C2CCNC2C2=CCCCC2)CCNCC1)c1(C(NC=O)C2(C(NC=O)N3CCNCC3)CCNCC2)ccc[nH+]c1,-3.58203125,-1.38671875,11
37,C(=C)(C1(C2CCNC2C2=CCCCC2)CCNCC1)c1(C(NCC2(C(NC=O)N3CCNCC3)CCNCC2)=O)ccc[nH+]c1,-12.8662109375,-9.037109375,16
37,C(=C)(C1(C2CCNC2C2C=CCCC2)CCNCC1)c1(C(NCC2(C(NC=O)N3CCNCC3)CCNCC2)=O)ccc[nH+]c1,-5.1796875,-9.3828125,20
37,C(=C)(C1CCN(C2CCNC2C2C=CCCC2)CC1)c1(C(NCC2(C(NC=O)N3CCNCC3)CCNCC2)=O)ccc[nH+]c1,-0.85693359375,-2.564453125,21
37,C(=C)(C1CCN(C2CCNC2C2C=CCCC2)CC1)c1(C(NCC2C(C(NC=O)N3CCNCC3)CNCC2)=O)ccc[nH+]c1,-2.923828125,-2.638671875,22
37,C(=C)(C1CCNCC1)c1(CNC=O)ccc[nH+]c1,-3.4609375,-0.693359375,4
37,C(=C)(C1CCNCC1)c1ccc[nH+]c1,-3.232421875,-0.693359375,3
37,C(=C)C1CCNCC1,-1.5244140625,-0.693359375,2
37,C(=Cc1(C(NCC2C(C(NC=O)N3CCNCC3)CNCC2)=O)ccc[nH+]c1)C1CCN(C2CCNC2C2C=CCCC2)CC1,-0.953125,-2.708984375,23
37,C(=Cc1ccc[n+](C(NCC2C(C(NC=O)N3CCNCC3)CNCC2)=O)c1)C1CCN(C2CCNC2C2C=CCCC2)CC1,-0.60302734375,-2.7734375,24
37,C(=Cc1ccc[n+](C(NCC2C(CNC(=O)N3CCNCC3)CNCC2)=O)c1)C1CCN(C2CCNC2C2C=CCCC2)CC1,0.0,0.0,25
37,C=C,-3.884765625,-0.693359375,1
38,C1(C(NC=O)N2CCC(C3CCNC3)CC2)CCN(C2CCN(C(NCC3(c4(C5CCNCC5)ccc[nH+]c4)=CNC=CC3)=O)CC2)CC1,-0.2427978515625,-2.638671875,22
